,Unnamed: 0,Unnamed: 0.1,angDist,TIC,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,r_Plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,q_2MASS,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,e_W3mag,W4mag,e_W4mag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,rho,s_rho,LClass,Lum,s_Lum,Dist,s_Dist,E(B-V),s_E(B-V),Ncont,Rcont,Disp,m_TIC,Prior,e_E(B-V),E_E(B-V),f_E(B-V),e_Mass,E_Mass,e_Rad,E_Rad,e_rho,E_rho,e_logg,E_logg,e_Lum,E_Lum,e_Dist,E_Dist,r_Dist,e_Teff,E_Teff,r_Teff,BPmag,e_BPmag,RPmag,e_RPmag,q_Gaia,r_Vmag,r_Bmag,Clist,e_RAJ2000,e_DEJ2000,RAOdeg,DEOdeg,e_RAOdeg,e_DEOdeg,RadFl,WDFl,ID,angDist.1,_RAJ2000,_DEJ2000,OID,n_OID,Name,V,Type,l_max,max,u_max,n_max,f_min,l_min,min,u_min,n_min,l_Period,Period,u_Period,Sp,RAJ2000.1,DEJ2000.1,_RAJ2000.1,_DEJ2000.1,TYC1,TYC2,VTMAG,Dist.1,X,Y,Z,AVe,AVg,AV,RAJ2000.2,DEJ2000.2
70,70,664,0.043926,166546611,317.97291165,37.09606977635,317.973,37.096,90,,2714-02127-1,636-108459,21115350+3705458,,J211153.50+370545.8,1.8686613161190764e+18,50602867.0,,STAR,tmgaia2,tmgaia2,-2.083,0.049,-2.41,0.066,gaia2,0.4688,0.0349,gaia2,10.439,0.059000000000000004,10.432,0.006,,,,,,,,,,,10.236,0.02,10.24,0.018000000000000002,10.24,0.0139999999999999,AAA-222-111-000-0-0,10.209,0.023,10.236,0.02,10.163,0.049,8.802,,10.4423,0.000822,10.418,0.0069999999999999,rered,gaia2,9899.0,128.0,,,,,6.3420000000000005,,,,,,GIANT,,,2011.48,144.58,0.0969,0.0047,,,,,,0.0035,0.006,panstarrs,,,,,,,,,,,134.47,154.69,bj2018,,,dered,10.4836,0.0025050000000000003,10.3679,0.002372,1.0,tycho2v3,tycho2b3,,0.8066829886399999,1.02645069293,317.97290040625,37.09605939949,0.022240098540000003,0.03255986619,0.0,0.0,439492469,0.092098,317.9729200000001,37.09608,611984,B,BD+36 4455,0,SPB,,10.4,,V,,,10.44,,V,,3.827605,,B8V,317.9729200000001,37.09608,317.9729,37.0961,2714,2127,-0.89,1265,180,1241,-169,0.7,0.03,0.73,317.9729,37.0961
71,71,667,0.051265,456402874,305.71884386872995,16.49205490674,305.719,16.492,90,,1631-01827-1,533-129295,20225252+1629313,,J202252.52+162931.3,1.80890474462983e+18,44538111.0,,STAR,tmgaia2,tmgaia2,0.7759999999999999,0.081,-3.286,0.084,gaia2,1.7222,0.0527,gaia2,8.65,0.03,8.741,0.003,,,,,,,,,,,8.918,0.034,9.017999999999999,0.027000000000000003,9.032,0.021,AAA-122-111-000-0-0,9.036,0.024,9.089,0.021,9.084,0.031,8.57,,8.752469999999999,0.001471,8.872,0.008,rered,,14439.0,313.0,,,,,,,,,,,,,,571.814,17.3955,0.0614,0.0157,,,,,,0.0177,0.0137,panstarrs,,,,,,,,,,,16.875999999999998,17.915,bj2018,,,dered,8.715,0.005116,8.83051,0.005413,1.0,tycho2v3,tycho2b3,,1.2727850162899998,1.2995354888500001,305.71884735296004,16.49204075872,0.04047546898,0.0466336024,-1.0,0.0,399433751,0.17737,305.71882999999997,16.492060000000002,118852,B,ASAS J202253+1629.6,0,ACV,,8.75,,V,Y,,0.06,,V,,9.958,,B8pSi,305.71882999999997,16.492060000000002,305.7188,16.4921,1631,1827,-1.73,928,475,775,-187,0.5,0.06,0.56,305.7188,16.4921
72,72,672,0.0526809999999999,84191908,327.77075429016,39.536655745240004,327.77099999999996,39.537,90,107856.0,3189-01865-1,648-108978,21510496+3932119,,J215104.98+393211.9,1.9533563532018545e+18,,,STAR,tmgaia2,tmgaia2,9.104,0.07200000000000001,3.8339999999999996,0.092,gaia2,3.2683,0.0528,gaia2,6.117000000000001,0.022000000000000002,6.209,0.023,,,,,,,,,,,6.244,0.021,6.331,0.017,6.3679999999999986,0.017,AAA-111-111-000-0-0,6.364,0.08900000000000001,6.318,0.025,6.487,0.015,6.438,0.06,6.18048,0.000771,6.267,0.006,rered,,12166.0,143.0,,,,,,,,,,,,,,303.403,4.9,0.0409,0.0372,,,,,,0.013000000000000001,0.0614,panstarrs,,,,,,,,,,,4.822,4.978,bj2018,,,dered,6.15637,0.001721,6.2285,0.001883,1.0,sirful,tycho2b3,,1.18499712641,1.42822322988,327.77080511734,39.53667225111,0.03286516565,0.04086974396,-1.0,0.0,463168021,0.1758829999999999,327.77075,39.53667,12539,B,V1619 Cyg,0,ACV,,6.17,,V,Y,,0.01,,V,,20.7,,B8IIIp(Hg-Mn),327.77075,39.53667,327.7708,39.5367,3189,1865,0.19,143,2,140,-28,0.17,0.02,0.19,327.7708,39.5367
73,73,765,0.071656,434806140,345.84880241018,60.4454054747,345.849,60.445,90,113853.0,4278-00672-1,753-080054,23032370+6026433,,J230323.71+602643.4,2.014431578426474e+18,,,STAR,tmgaia2,tmgaia2,6.024,0.09,-1.591,0.076,gaia2,1.9612,0.0577,gaia2,6.687,0.023,6.757999999999999,0.023,,,,,,,,,,,6.735,0.018000000000000002,6.806,0.023,6.819,0.018000000000000002,AAA-111-111-000-0-0,6.755,0.065,6.818,0.022000000000000002,6.862,0.018000000000000002,6.5870000000000015,0.079,6.69291,0.000515,6.7429999999999986,0.0069999999999999,rered,spect,17379.0,150.0,,,,,,,,,,,,,,503.108,14.7375,0.0769,0.0263,,,,,,0.0222,0.0304,panstarrs,,,,,,,,,,,,,bj2018,,,spect,6.7013,0.002188,6.70667,0.0028870000000000002,1.0,sirful,tycho2b3,,1.61575747045,1.1787116555500001,345.84885499501996,60.44539862573001,0.04599776319,0.0435041925,-1.0,0.0,491856188,0.0895649999999999,345.84882999999996,60.44542,8739,B,V0387 Cep,0,SPB,,6.73,,V,,,6.75,,V,,4.1765,,B8Vn,345.84882999999996,60.44542,345.8488,60.4454,4278,672,0.26,171,-58,161,1,0.2,0.07,0.27,345.8488,60.4454
74,74,771,0.056326,280684074,342.59506255577,-80.12384535725,342.596,-80.124,90,112781.0,9484-01164-1,050-022354,22502283-8007257,,J225022.86-800726.1,6.351882320090933e+18,,,STAR,tmgaia2,tmgaia2,19.803,0.221,-12.517999999999999,0.201,gaia2,6.3259,0.1196,gaia2,5.183,0.021,5.32,0.03,,,,,,,,,,,5.667999999999998,0.044000000000000004,5.649,0.027000000000000003,5.65,0.02,AAA-111-111-000-0-0,5.7360000000000015,0.138,5.629,0.053,5.782,0.016,5.695,0.039,5.31341,0.0038840000000000003,5.479,0.0069999999999999,rered,spect,13583.0,94.0,,,,,,,,,,,,,,157.458,2.989,0.0521,,,,,,,,,schlegel,,,,,,,,,,,,,bj2018,,,spect,5.24407,0.0037329999999999,5.4313400000000005,0.004947,1.0,hipvmag,tycho2b3,,4.4839381641400005,3.1118149572500005,342.59555966026,-80.12389925283001,0.11959397102,0.10496973962000002,-1.0,0.0,1722064600,0.108704,342.59508,-80.12383,20485,B,ksi Oct,0,SPB,,5.32,,V,,,5.36,,V,,1.76866,,B6IV,342.59508,-80.12383,342.5951,-80.1238,9484,1164,-0.29,122,62,-77,-71,0.1,0.04,0.14,342.5951,-80.1238
75,75,772,0.072143,419354107,313.59331214523,28.52199520448,313.593,28.522,90,103191.0,2183-02731-1,593-125068,20542238+2831192,,J205422.40+283119.0,1.8459111105653376e+18,,,STAR,tmgaia2,tmgaia2,0.43700000000000006,0.0969999999999999,-4.981,0.111,gaia2,1.1494,0.0652,gaia2,6.416,0.022000000000000002,6.595,0.023,,,,,,,,,,,6.801,0.024,6.942,0.036000000000000004,6.983,0.02,AAA-111-111-000-0-0,6.849,0.04,7.0310000000000015,0.02,7.074,0.018000000000000002,5.909,0.07200000000000001,6.53141,0.0031940000000000002,6.712999999999999,0.009000000000000001,rered,gaia2,,,,,,,,,,,,,,,,851.875,48.6675,0.07,0.0071,,,,,,0.0104,0.0037,panstarrs,,,,,,,,,,,45.945,51.39,bj2018,,,,6.4686900000000005,0.010620000000000001,6.67208,0.009949,1.0,sirful,tycho2b3,,1.5527825748700002,1.71575493511,313.5933142842601,28.52197376032,0.0408200446,0.0605125995399999,-1.0,0.0,427188241,0.031631,313.59328999999997,28.522,38275,B,BW Vul,0,BCEP,,6.44,,V,,,6.68,,V,,0.20104117,,B1III-B2IIIeaV,313.59328999999997,28.522,313.5933,28.522,2183,2731,-2.47,502,146,472,-91,0.43,0.03,0.45,313.5933,28.522
76,76,779,0.037606,193099601,304.98351168003,46.83731672918,304.983,46.836999999999996,90,100250.0,3572-00692-1,685-078635,20195604+4650144,,J201956.03+465014.3,2.083311824385585e+18,,,STAR,tmgaia2,tmgaia2,-1.4,0.08,5.114,0.092,gaia2,2.4312,0.0433,gaia2,6.386,0.022000000000000002,6.478,0.023,,,,,,,,,,,6.496,0.019,6.582000000000002,0.018000000000000002,6.6110000000000015,0.02,AAA-111-111-000-0-0,6.642,0.071,6.6160000000000005,0.022000000000000002,6.7360000000000015,0.018000000000000002,6.9479999999999995,0.065,6.42903,0.001796,6.515,0.008,rered,,12472.0,238.0,,,,,,,,,,,,,,406.686,7.216,0.0516,0.0204,,,,,,0.0242,0.0165,panstarrs,,,,,,,,,,,7.09,7.3420000000000005,bj2018,,,dered,6.41169,0.0038380000000000003,6.48031,0.005952000000000001,1.0,sirful,tycho2b3,,1.3452948601299999,1.42331755977,304.98350286823,46.83733874753001,0.0375529259,0.04669921931,-1.0,0.0,396022702,0.036000000000000004,304.9835,46.837309999999995,12504,B,V1584 Cyg,0,ACV,,6.48,,V,Y,,0.04,,V,,1.132854,,B9p(Si),304.9835,46.837309999999995,304.9835,46.8373,3572,692,-0.15,187,21,184,19,0.21,0.02,0.23,304.9835,46.8373
77,77,780,0.026222000000000002,173710176,349.48337993614,45.48892212962,349.4840000000001,45.489,90,115036.0,3636-02562-1,678-131283,23175600+4529201,,J231756.03+452920.0,1.9381675964943483e+18,54095610.0,,STAR,tmgaia2,tmgaia2,24.74,0.085,-11.038,0.079,gaia2,5.42,0.0572,gaia2,6.445,0.023,6.4879999999999995,0.023,,,,,,,,,,,6.433,0.02,6.51,0.021,6.4879999999999995,0.017,AAA-111-111-000-0-0,6.474,0.076,6.4639999999999995,0.024,6.5539999999999985,0.015,6.4110000000000005,0.054000000000000006,6.44879,0.0005009999999999,6.497000000000001,0.006,rered,gaia2,11203.0,642.4,3.931,0.0852,,,3.072,0.135,2.935,0.40700000000000003,0.1013,0.0216,DWARF,133.8891,21.56035,183.555,1.9409999999999998,0.0668,0.0257,262.0,0.0012,,,0.0015789999999999,0.0321,0.0193,panstarrs,0.36,0.4539999999999999,0.158,0.1119999999999999,0.0157,0.0275,0.0787,0.0918,14.3736,28.7471,1.921,1.9609999999999999,bj2018,190.7,1094.1,dered,6.45524,0.001135,6.46062,0.002696,1.0,sirful,tycho2b3,,1.4360309196,1.2176312314,349.48353188132006,45.48887460457,0.03471641778,0.0365780152999999,1.0,0.0,496133860,0.1044819999999999,349.4833700000001,45.48892,163,B,ET And,0,ACV,,6.48,,V,Y,,0.03,,V,,1.618875,,B9pSi,349.4833700000001,45.48892,349.4834,45.4889,3636,2562,0.58,136,-37,126,-34,0.15,0.05,0.2,349.4834,45.4889
78,78,802,0.01065,288489491,320.87003699746003,9.931920063280002,320.87,9.932,90,105614.0,1110-01376-1,500-142063,21232881+0955549,,J212328.81+095554.8,1.7451578135234452e+18,38665503.0,,STAR,tmgaia2,tmgaia2,-0.426,0.155,-8.508,0.154,gaia2,0.2052,0.0942,gaia2,8.314,0.0,8.57,0.03,,,,,,,,,,,9.068,0.026000000000000002,9.168,0.025,9.237,0.021,AAA-122-111-000-0-0,9.241,0.023,9.312999999999999,0.019,9.355,0.036000000000000004,8.094,,8.521460000000001,0.003057,8.771,0.009000000000000001,rered,gaia2,,,,,,,,,,,,,,,,3224.9399,846.265,0.0398,0.0056,,,,,,0.0057,0.0055,panstarrs,,,,,,,,,,,683.0,1009.53,bj2018,,,,8.4212,0.009143,8.734210000000001,0.007759,1.0,hipvmag,apassdr9,,2.41992446634,2.3885434864099997,320.87003513703,9.931883429980001,0.07862563541,0.08097524557,-1.0,0.0,447308160,0.15907000000000002,320.87004,9.93192,13977,B,SY Equ,0,BCEP,,8.52,,V,,,8.585,,V,,0.1658677,,B0.5IIIn,320.87004,9.93192,320.87,9.9319,1110,1376,-1.68,956,399,748,-441,0.23,0.02,0.25,320.87,9.9319
79,79,807,0.101522,327597288,326.65799876006,-67.59635402175,326.658,-67.596,90,107525.0,9323-00259-1,113-133519,21463794-6735469,,J214637.93-673546.9,6.397242775373896e+18,33059892.0,,STAR,tmgaia2,tmgaia2,12.144,0.1159999999999999,-16.512,0.139,gaia2,4.1434,0.0923,gaia2,7.13,0.023,7.21,0.03,,,,,,,,,,,7.292999999999998,0.027000000000000003,7.3870000000000005,0.038,7.351,0.026000000000000002,AAA-111-111-000-0-0,7.309,0.036000000000000004,7.4,0.02,7.4460000000000015,0.017,7.3870000000000005,0.132,7.1695699999999984,0.001075,7.26,0.006,rered,gaia2,11702.0,291.1,4.1015,0.0711,,,2.594,0.0969999999999999,3.1,0.408,0.1776,0.032,DWARF,113.67078000000001,10.35553,239.86900000000003,5.3545,0.0198,0.0101,81.0,0.0018,,,0.0018989999999999,0.0132,0.0069,schlegel,0.268,0.5479999999999999,0.105,0.08800000000000001,0.0272,0.0367,0.0606,0.0816,13.3825,7.32855,5.237,5.472,bj2018,427.5,154.8,dered,7.15936,0.002681,7.243410000000001,0.00293,1.0,hipvmag,tycho2b3,,2.16064237125,2.1586868744,326.65813595453,-67.59642511556999,0.0599015010399999,0.07366799997000001,1.0,0.0,1716788729,0.121145,326.65796,-67.59633000000001,16563,B,BC Ind,0,ACV,,7.18,,V,,,7.24,,V,,1.788,,B9p(Si),326.65796,-67.59633000000001,326.658,-67.5963,9323,259,0.19,226,138,-99,-148,0.13,0.08,0.2,326.658,-67.5963
80,80,833,0.05399400000000001,129450023,343.29740038836,40.16736059703,343.29699999999997,40.167,90,113009.0,3219-03491-1,651-115453,22531137+4010025,,J225311.38+401002.4,1.9294599454384712e+18,,,STAR,tmgaia2,tmgaia2,8.42,0.06,-9.132,0.071,gaia2,2.9845,0.0509,gaia2,6.23,0.022000000000000002,6.3260000000000005,0.023,,,,,,,,,,,6.398,0.018000000000000002,6.479,0.02,6.479,0.018000000000000002,AAA-111-111-000-0-0,6.472,0.079,6.4860000000000015,0.023,6.582999999999998,0.015,6.2429999999999986,0.063,6.29305,0.000684,6.392,0.01,rered,spect,13149.5,92.8,,,,,,,,,,,,,,331.98,5.6495,0.0662,,,,,,,,,panstarrs,,,,,,,,,,,,,bj2018,,,spect,6.27265,0.001857,6.3558900000000005,0.001524,1.0,sirful,tycho2b3,,0.99489192854,1.10049689639,343.2974478314501,40.16732127883,0.0326297784,0.03698152821,-1.0,0.0,489110292,0.1541529999999999,343.2974200000001,40.167359999999995,16966,B,V0377 Lac,0,SPB,,6.33,,V,,,6.35,,V,,2.6217,,B7III/IV,343.2974200000001,40.167359999999995,343.2974,40.1674,3219,3491,-0.06,168,-27,158,-50,0.17,0.04,0.21,343.2974,40.1674
81,81,852,0.008317,322187270,340.36550235025004,10.83136009632,340.366,10.831,90,112029.0,1155-02187-1,505-145600,22412773+1049526,,J224127.77+104952.5,2.7175940721135816e+18,,,STAR,tmgaia2,tmgaia2,77.38,0.68,-10.98,0.58,hip,15.64,0.75,hip,3.313,0.022000000000000002,3.41,0.023,,,,,,,,,,,3.5380000000000003,0.256,3.5269999999999997,0.21600000000000003,3.5660000000000003,0.2739999999999999,DCD-333-111-000-0-0,3.6319999999999997,0.45,3.3139999999999996,0.331,3.6830000000000003,0.0139999999999999,3.6510000000000002,0.021,3.4054699999999998,0.00037400000000000004,2.911,2.108,gbprp,spec7,10940.0,50.0,,,,,,,,,,,DWARF,,,63.9386,3.0661,,,,,,,,,,,,,,,,,,,,,,,hip,,,spect,4.41561,4.41561,3.4647900000000003,0.010985,0.0,sirful,tycho2b3,,10.593033922330001,8.99622906652,340.36584155727,10.83131282151,0.34968949075000005,0.33471990868,-1.0,0.0,485045919,0.14400000000000002,340.3655,10.83136,161029,B,zet Peg,0,SPB,,3.4,,V,,,3.41,,V,,0.9563299999999999,,B8.5V,340.3655,10.83136,340.3655,10.8314,1155,2187,0.61,35,5,26,-23,0.05,0.0,0.05,340.3655,10.8314
82,82,901,0.059848,235007556,352.25408468967987,-63.11065351131,352.254,-63.111000000000004,90,115908.0,9129-01859-1,135-178973,23290098-6306383,,J232901.07-630638.3,6.486744946020141e+18,,,STAR,tmgaia2,tmgaia2,39.931999999999995,0.215,-13.685,0.187,gaia2,8.0509,0.1101,gaia2,5.502999999999999,0.021,5.66,0.03,,,,,,,,,,,5.922999999999999,0.02,6.029,0.046,6.0,0.031,AAA-111-111-000-0-0,6.143,0.102,5.936,0.035,6.1370000000000005,0.016,6.081,0.051,5.64093,0.002068,5.805,0.006,rered,gaia2,,,,,,,,,,,,,,,,123.805,1.7005,0.0102,0.0001,,,,,,0.0001,0.0001,schlegel,,,,,,,,,,,1.6769999999999998,1.724,bj2018,,,,5.5735800000000015,0.0037530000000000003,5.77269,0.003392,1.0,hipvmag,tycho2b3,,3.9065185985400004,2.9052412774699996,352.25446483937003,-63.11071243507,0.09566870117000001,0.08692785966,-1.0,0.0,1724570432,0.112802,352.25408,-63.11066999999999,37059,B,CG Tuc,0,ACV,,5.66,,V,Y,,0.045,,V,,2.3148,,A0p(Si),352.25408,-63.11066999999999,352.2541,-63.1107,9129,1859,-0.6,164,75,-68,-128,0.1,0.04,0.14,352.2541,-63.1107
83,83,916,0.096772,4350635,81.48281548354,-2.3355213826599996,81.483,-2.336,90,25394.0,4757-00924-1,439-009864,05255587-0220079,,J052555.87-022007.8,3.2140703013000366e+18,759318.0,,STAR,tmgaia2,tmgaia2,0.6709999999999999,0.11,-1.758,0.095,gaia2,2.6913,0.057999999999999996,gaia2,8.13,0.027000000000000003,8.28,0.03,,,,,,,,,,,8.4,0.023,8.462,0.051,8.49,0.033,AAA-111-111-000-0-0,8.486,0.023,8.533999999999999,0.02,8.548,0.025,8.636000000000001,0.354,8.25875,0.001505,8.379,0.012,rered,gaia2,,,,,,,,,,,,,,,,367.82800000000003,7.9085,0.1616,0.0107,,,,,,0.0117,0.0098,panstarrs,,,,,,,,,,,7.742000000000001,8.075,bj2018,,,,8.230410000000001,0.003604,8.31327,0.0037920000000000002,1.0,hipvmag,apassdr9,,1.70035787493,1.47082442597,81.48281837633999,-2.33552895273,0.0474559088,0.0451394584499999,-1.0,0.0,542826022,0.1138329999999999,81.48279000000002,-2.33553,24433,B,V1370 Ori,0,ACV,,8.25,,V,,,8.31,,V,,0.8985799999999999,,B8pSi,81.48279000000002,-2.33553,81.4828,-2.3355,4757,924,-3.51,1415,-1205,-562,-485,0.19,0.71,0.9,81.4828,-2.3355
84,84,917,0.042717000000000005,49819195,47.575389953809996,-1.69471353443,47.575,-1.695,90,14736.0,4708-01424-1,442-004209,03101808-0141410,,J031018.09-014141.0,3.265197076594241e+18,740250.0,,STAR,tmgaia2,tmgaia2,0.36,0.106,-8.29,0.1,gaia2,6.0777,0.0555,gaia2,7.186,0.019,7.33,0.03,,,,,,,,,,,7.369,0.021,7.471,0.055,7.409,0.023,AAA-111-111-000-0-0,7.407,0.034,7.477,0.02,7.523,0.017,7.297999999999999,0.1169999999999999,7.3056199999999984,0.00114,7.367000000000001,0.008,rered,gaia2,10613.0,283.8,4.3449,0.065,,,1.845,0.055,2.747,0.35,0.4374,0.07400000000000001,DWARF,38.90814,3.29503,163.776,1.5,0.0211,0.0105,35.0,0.0002,,,0.00251,0.0085,0.0125,panstarrs,0.311,0.389,0.065,0.045,0.0751,0.0728,0.0659,0.064,2.7355,3.8545599999999998,1.486,1.514,bj2018,283.9,283.6,dered,7.31372,0.003351,7.3526,0.0060979999999999,1.0,hipvmag,apassdr9,,1.6480195685499999,1.55634577826,47.575391506619994,-1.6947492270500002,0.04911101791,0.0435980651,1.0,0.0,520760142,0.101801,47.575379999999996,-1.69472,14130,B,EE Eri,0,ACV,,7.33,,V,,,7.38,,V,,2.1945,,B9p(Cr-Eu),47.575379999999996,-1.69472,47.5754,-1.6947,4708,1424,0.6,193,-129,-3,-144,0.08,0.19,0.27,47.5754,-1.6947
85,85,927,0.0864429999999999,37777866,65.17847606469,-7.5924963011800015,65.178,-7.593,90,20271.0,5313-02753-1,413-006190,04204283-0735329,,J042042.84-073533.0,3.1989810503976914e+18,,,STAR,tmgaia2,tmgaia2,3.4019999999999997,0.139,-2.251,0.09300000000000001,gaia2,3.4762,0.1217,gaia2,5.7120000000000015,0.021,5.8420000000000005,0.023,,,,,,,,,,,6.026,0.023,6.109,0.059000000000000004,6.1129999999999995,0.026000000000000002,AAA-111-111-000-0-0,6.2010000000000005,0.095,6.146,0.026000000000000002,6.278,0.019,6.272,0.054000000000000006,5.8304800000000006,0.001045,5.977,0.01,rered,spect,13795.7,73.1,,,,,,,,,,,,,,285.724,10.0235,0.052000000000000005,,,,,,,,,panstarrs,,,,,,,,,,,,,bj2018,,,spect,5.77051,0.001966,5.9283199999999985,0.001639,1.0,sirful,tycho2b3,,2.16487846927,1.44168927199,65.17849084091999,-7.5925059940600015,0.07059458834,0.0539760743499999,-1.0,0.0,525032986,0.0,65.1785,-7.5925,14137,B,EM Eri,0,SPB,,5.84,,V,Y,,0.06,,V,,3.8,,B5III,65.1785,-7.5925,65.1785,-7.5925,5313,2753,-0.98,196,-146,-58,-118,0.09,0.21,0.3,65.1785,-7.5925
86,86,934,0.054808,232368331,92.62782551284,3.4829752372600002,92.62799999999999,3.483,90,,0135-01133-1,468-016091,06103067+0328585,,J061030.67+032858.6,3.3172270663348367e+18,36173948.0,,STAR,tmgaia2,tmgaia2,-0.105,0.125,-8.92,0.1119999999999999,gaia2,2.0921,0.0836,gaia2,9.167,0.038,9.145,0.004,,,,,,,,,,,9.006,0.02,9.04,0.061,9.025,0.024,AAA-112-111-000-0-0,9.041,0.023,9.077,0.02,9.123,0.03,8.865,0.42700000000000005,9.099089999999999,0.001545,9.155,0.008,rered,,,,,,,,,,,,,,,,,472.608,18.8505,0.3131,0.0505,,,,,,0.06,0.0411,panstarrs,,,,,,,,,,,18.113,19.588,bj2018,,,,9.134,0.004529,9.06896,0.005195,1.0,tycho2v3,tycho2b3,,1.9321059288599998,1.7410271192900002,92.62782505821998,3.48293683145,0.05966482579,0.06942191501,-1.0,0.0,100007199,0.1607589999999999,92.62784,3.4829800000000004,409719,B,HD 42382,0,ACV,,9.11,,V,,,9.15,,V,,5.9277,,B9pCrEuSi,92.62784,3.4829800000000004,92.6278,3.483,135,1133,-1.63,891,-800,-375,-116,0.42,0.5,0.92,92.6278,3.483
87,87,944,0.060263,27206041,65.3881937977,46.49887751713001,65.388,46.498999999999995,90,20354.0,3329-02516-1,683-029334,04213315+4629559,,J042133.21+462955.3,2.5707561539941645e+17,,,STAR,tmgaia2,tmgaia2,21.482,0.5329999999999999,-34.832,0.3979999999999999,gaia2,6.8517,0.27,gaia2,4.755,0.022000000000000002,4.835,0.023,,,,,,,,,,,5.105,0.2019999999999999,5.069,0.222,4.886,0.017,CDA-331-111-000-0-0,4.98,0.1939999999999999,4.779,0.07,5.018,0.015,4.632,0.027000000000000003,4.81551,0.00719,4.87,0.011000000000000001,rered,gaia2,10393.0,163.0,,,,,5.261,,,,,,GIANT,,,145.752,5.7955,0.0172,0.0135,,,,,,0.0114,0.0156,panstarrs,,,,,,,,,,,5.569,6.022,bj2018,,,dered,4.7827199999999985,0.002841,4.8122300000000005,0.007587000000000001,1.0,sirful,tycho2b3,,9.0017544798,6.1642956920200005,65.38832815914,46.49872754696,0.22961698661,0.17124960053,0.0,0.0,60427490,0.043705,65.38821,46.49889,25993,B,V0469 Per,0,SPB,,4.77,,V,,,4.86,,V,,2.1692,,B4IV,65.38821,46.49889,65.3882,46.4989,3329,2516,0.4,69,-63,28,-3,0.07,0.12,0.19,65.3882,46.4989
88,88,960,0.080807,65166720,53.16240655205999,44.85575967839001,53.162,44.856,90,16516.0,2874-00518-1,675-020775,03323898+4451206,,J033238.96+445120.7,2.416789479181189e+17,,,STAR,tmgaia2,tmgaia2,0.816,0.10800000000000001,-6.087999999999999,0.092,gaia2,1.7802,0.053,gaia2,6.397,0.024,6.409,0.023,,,,,,,,,,,6.3839999999999995,0.018000000000000002,6.428,0.018000000000000002,6.466,0.016,AAA-111-111-00s-0-0,6.459,0.078,6.445,0.024,6.537000000000001,0.015,6.403,0.055,6.36731,0.001784,6.404,0.008,rered,,14619.0,320.0,,,,,,,,,,,,,,553.355,16.3775,0.191,0.021,,,,,,0.0183,0.0237,panstarrs,,,,,,,,,,,15.902000000000001,16.852999999999998,bj2018,,,dered,6.38997,0.003771,6.3404099999999985,0.006443000000000001,1.0,sirful,tycho2b3,,1.80458991875,1.4328781820299998,53.16241150850001,44.85573346462,0.04387961913,0.032412091170000004,-1.0,0.0,48226628,0.088256,53.16242,44.855779999999996,25773,B,KP Per,0,BCEP,,6.37,,V,Y,,0.14,,V,,0.2017786,,B2IV,53.16242,44.855779999999996,53.1624,44.8558,2874,518,0.2,143,-123,70,-23,0.14,0.24,0.38,53.1624,44.8558
89,89,1011,0.252847,238314189,120.51622161411001,-50.528127877589995,120.516,-50.528,90,39294.0,8143-00844-1,198-016987,08020389-5031412,,J080203.88-503141.1,5.51381311262846e+18,25599042.0,,STAR,tmgaia2,tmgaia2,-5.931,0.08900000000000001,5.3,0.078,gaia2,1.9771,0.0415,gaia2,8.732000000000001,0.031,8.68,0.03,,,,,,,,,,,8.376,0.027000000000000003,8.385,0.024,8.363,0.04,AAA-111-111-000-0-0,8.355,0.023,8.373,0.02,8.389,0.022000000000000002,8.561,0.24,8.62955,0.000459,8.582,0.0069999999999999,rered,gaia2,10772.0,308.6,3.7403,0.0679,,,3.736,0.121,2.8,0.379,0.0537,0.0094,DWARF,169.34566,18.12175,498.832,10.4235,0.1944,0.0111,532.0,0.013000000000000001,,,0.001006,0.0091,0.0132,schlegel,0.354,0.405,0.105,0.1369999999999999,0.0078,0.011000000000000001,0.0717,0.0641,13.9398,22.3037,10.209,10.638,bj2018,232.8,384.3,dered,8.69783,0.0016640000000000001,8.51802,0.0022660000000000002,1.0,hipvmag,tycho2b3,,1.53000980354,1.21357347956,120.51618144291001,-50.52810505721,0.03853180344,0.03963262474,1.0,0.0,622990425,0.183927,120.51625,-50.528059999999996,56154,B,NSV 17719,1,BCEP,,8.68,,V,Y,,0.02,,V,,,,B5Vn(e?),120.51625,-50.528059999999996,120.5162,-50.5281,8143,844,1.22,277,-24,-271,-50,0.21,0.02,0.23,120.5162,-50.5281
